customer_id,date,revenue_euro,sales
24853,2024-06-07,6913.38,49
24853,2024-06-08,7873.46,40
24853,2024-06-09,3085.1,97
24853,2024-06-10,9334.11,85
24853,2024-06-11,7681.39,43
24853,2024-06-12,8643.26,73
24853,2024-06-13,7565.35,8
24853,2024-06-14,3910.14,37
24853,2024-06-15,7014.8,44
24853,2024-06-16,7533.91,77
24853,2024-06-17,1904.32,76
24853,2024-06-18,7585.99,89
24853,2024-06-19,692.29,36
24853,2024-06-20,412.73,81
24853,2024-06-21,8569.98,66
24853,2024-06-22,6386.52,83
24853,2024-06-23,6965.99,80
24853,2024-06-24,2005.86,99
24853,2024-06-25,1178.5,22
24853,2024-06-26,1511.2,88
24853,2024-06-27,330.91,49
24853,2024-06-28,3310.26,42
24853,2024-06-29,7553.55,50
24853,2024-06-30,4053.95,64
24853,2024-07-01,8424.13,7
24853,2024-07-02,4246.48,99
24853,2024-07-03,6742.85,64
24853,2024-07-04,656.8,6
24853,2024-07-05,4439.26,83
24853,2024-07-06,3801.5,35
24853,2024-07-07,2691.69,62
24853,2024-07-08,869.6,43
24853,2024-07-09,560.98,13
24853,2024-07-10,1342.29,63
24853,2024-07-11,8451.83,80
24853,2024-07-12,6371.46,77
24853,2024-07-13,4134.84,29
24853,2024-07-14,5428.52,13
24853,2024-07-15,2718.29,86
24853,2024-07-16,3737.39,79
24853,2024-07-17,8518.76,57
24853,2024-07-18,5005.26,22
24853,2024-07-19,3147.39,90
24853,2024-07-20,5069.44,69
24853,2024-07-21,9612.52,10
24853,2024-07-22,4775.33,24
24853,2024-07-23,2309.73,77
24853,2024-07-24,250.03,62
24853,2024-07-25,6330.84,76
24853,2024-07-26,3206.02,39
24853,2024-07-27,9307.35,13
24853,2024-07-28,1786.59,76
24853,2024-07-29,6266.72,82
24853,2024-07-30,9920.29,8
24853,2024-07-31,7334.1,60
24853,2024-08-01,9150.09,83
24853,2024-08-02,2573.11,24
24853,2024-08-03,6673.18,44
24853,2024-08-04,996.99,86
24853,2024-08-05,8954.59,16
24853,2024-08-06,2715.2,53
24853,2024-08-07,3552.02,16
24853,2024-08-08,1149.04,36
24853,2024-08-09,2867.69,50
24853,2024-08-10,2402.27,90
24853,2024-08-11,3097.31,73
24853,2024-08-12,5584.73,70
24853,2024-08-13,2036.12,55
24853,2024-08-14,2797.94,43
24853,2024-08-15,2909.77,27
24853,2024-08-16,9220.02,65
24853,2024-08-17,4727.8,8
24853,2024-08-18,5739.61,48
24853,2024-08-19,5585.24,2
24853,2024-08-20,5697.58,55
24853,2024-08-21,9727.38,44
24853,2024-08-22,8752.16,74
24853,2024-08-23,2194.04,11
24853,2024-08-24,2897.98,21
24853,2024-08-25,7802.01,92
24853,2024-08-26,4937.16,18
24853,2024-08-27,6931.72,82
24853,2024-08-28,2470.77,57
24853,2024-08-29,1287.66,98
24853,2024-08-30,4588.53,14
24853,2024-08-31,8391.71,12
24853,2024-09-01,7399.42,4
24853,2024-09-02,4212.31,62
24853,2024-09-03,1518.67,8
24853,2024-09-04,6122.52,73
24853,2024-09-05,7627.46,68
24853,2024-09-06,3071.44,81
24853,2024-09-07,8926.42,97
24853,2024-09-08,5682.63,76
24853,2024-09-09,9983.25,53
24853,2024-09-10,5384.15,67
24853,2024-09-11,9948.05,98
24853,2024-09-12,6767.47,78
24853,2024-09-13,936.55,81
24853,2024-09-14,250.69,72
24853,2024-09-15,713.97,2
24853,2024-09-16,296.98,18
24853,2024-09-17,8305.18,15
24853,2024-09-18,6808.74,30
24853,2024-09-19,459.79,6
24853,2024-09-20,6249.46,22
24853,2024-09-21,5435.43,89
24853,2024-09-22,397.65,8
24853,2024-09-23,7508.97,34
24853,2024-09-24,7120.43,51
24853,2024-09-25,6999.81,61
24853,2024-09-26,5952.55,58
24853,2024-09-27,3427.63,93
24853,2024-09-28,7779.26,66
24853,2024-09-29,5869.12,97
24853,2024-09-30,2892.94,60
24853,2024-10-01,7533.1,69
24853,2024-10-02,7487.98,24
24853,2024-10-03,5969.76,88
24853,2024-10-04,6936.28,17
24853,2024-10-05,2005.03,8
24853,2024-10-06,633.82,100
24853,2024-10-07,9276.29,38
24853,2024-10-08,7172.23,10
24853,2024-10-09,8079.15,48
24853,2024-10-10,892.17,21
24853,2024-10-11,3637.76,30
32772,2024-01-28,3860.47,56
32772,2024-01-29,411.25,49
32772,2024-01-30,3847.92,56
32772,2024-01-31,2195.28,94
32772,2024-02-01,4034.18,33
32772,2024-02-02,194.69,90
32772,2024-02-03,8766.66,36
32772,2024-02-04,2970.63,6
32772,2024-02-05,4390.97,34
32772,2024-02-06,1916.5,32
32772,2024-02-07,3179.0,7
32772,2024-02-08,490.03,93
32772,2024-02-09,7797.27,26
32772,2024-02-10,4038.23,66
32772,2024-02-11,4129.74,19
32772,2024-02-12,3520.01,24
32772,2024-02-13,4500.13,83
32772,2024-02-14,9190.92,51
32772,2024-02-15,9705.69,93
32772,2024-02-16,1974.11,86
32772,2024-02-17,348.22,31
32772,2024-02-18,8998.22,20
32772,2024-02-19,4074.4,67
32772,2024-02-20,7899.41,89
32772,2024-02-21,3960.53,59
32772,2024-02-22,2552.95,8
32772,2024-02-23,4301.17,41
32772,2024-02-24,9140.31,17
32772,2024-02-25,3687.39,6
32772,2024-02-26,9826.43,15
32772,2024-02-27,1382.73,84
32772,2024-02-28,950.05,47
32772,2024-02-29,2203.74,48
32772,2024-03-01,6895.05,93
32772,2024-03-02,2665.86,79
32772,2024-03-03,3753.62,40
32772,2024-03-04,4516.68,1
32772,2024-03-05,5346.69,26
32772,2024-03-06,5409.54,100
32772,2024-03-07,3251.25,68
32772,2024-03-08,1475.57,23
32772,2024-03-09,9518.68,85
32772,2024-03-10,8816.92,3
32772,2024-03-11,7045.7,57
32772,2024-03-12,7489.33,36
32772,2024-03-13,6623.54,1
32772,2024-03-14,5861.2,29
32772,2024-03-15,2396.05,43
32772,2024-03-16,5294.77,37
32772,2024-03-17,3198.79,5
32772,2024-03-18,7398.32,63
32772,2024-03-19,4536.18,74
32772,2024-03-20,9760.53,13
32772,2024-03-21,9935.55,89
32772,2024-03-22,1413.88,66
32772,2024-03-23,6601.19,26
32772,2024-03-24,2831.87,2
32772,2024-03-25,7575.65,45
32772,2024-03-26,269.7,39
32772,2024-03-27,1508.92,19
32772,2024-03-28,9886.8,11
32772,2024-03-29,801.2,44
32772,2024-03-30,872.0,93
32772,2024-03-31,2626.74,28
32772,2024-04-01,8329.07,69
32772,2024-04-02,4832.75,36
32772,2024-04-03,459.38,37
32772,2024-04-04,7697.03,62
32772,2024-04-05,5213.04,93
32772,2024-04-06,3086.79,62
32772,2024-04-07,1842.61,50
32772,2024-04-08,2491.74,31
32772,2024-04-09,2782.34,35
32772,2024-04-10,7009.27,42
32772,2024-04-11,3437.66,12
32772,2024-04-12,1219.4,3
32772,2024-04-13,9749.83,8
32772,2024-04-14,1707.7,63
32772,2024-04-15,6307.09,85
32772,2024-04-16,594.47,91
32772,2024-04-17,9404.27,56
32772,2024-04-18,5957.52,77
32772,2024-04-19,3990.53,83
32772,2024-04-20,1532.31,51
32772,2024-04-21,6610.1,38
32772,2024-04-22,7932.32,66
32772,2024-04-23,5563.82,82
32772,2024-04-24,1177.24,78
32772,2024-04-25,357.68,66
32772,2024-04-26,8948.39,26
32772,2024-04-27,7914.86,82
32772,2024-04-28,278.14,68
32772,2024-04-29,3908.29,83
32772,2024-04-30,7429.72,92
32772,2024-05-01,954.95,46
32772,2024-05-02,8811.97,75
32772,2024-05-03,9182.49,61
32772,2024-05-04,7499.9,75
32772,2024-05-05,9059.2,36
32772,2024-05-06,6439.43,36
32772,2024-05-07,3959.41,69
32772,2024-05-08,2757.64,30
32772,2024-05-09,2243.03,31
32772,2024-05-10,8574.64,46
32772,2024-05-11,8285.76,12
32772,2024-05-12,2390.92,8
32772,2024-05-13,1902.69,3
32772,2024-05-14,1873.14,19
32772,2024-05-15,110.43,74
32772,2024-05-16,8024.27,86
32772,2024-05-17,4365.54,44
32772,2024-05-18,8633.06,37
32772,2024-05-19,193.44,43
32772,2024-05-20,2158.35,2
32772,2024-05-21,8514.64,40
32772,2024-05-22,2860.29,39
32772,2024-05-23,1778.82,68
32772,2024-05-24,3715.52,74
32772,2024-05-25,5403.43,8
32772,2024-05-26,4522.51,50
32772,2024-05-27,4193.85,28
32772,2024-05-28,9850.51,80
32772,2024-05-29,4858.94,85
32772,2024-05-30,4234.88,36
32772,2024-05-31,8675.72,46
32772,2024-06-01,2321.8,1
32772,2024-06-02,2045.99,41
32772,2024-06-03,2531.27,27
32772,2024-06-04,2025.3,79
32772,2024-06-05,7021.71,58
32772,2024-06-06,907.85,22
32772,2024-06-07,1621.41,88
32772,2024-06-08,9283.98,90
32772,2024-06-09,7496.86,83
32772,2024-06-10,9543.7,42
32772,2024-06-11,4044.32,54
32772,2024-06-12,153.36,18
32772,2024-06-13,1767.11,15
32772,2024-06-14,4757.6,54
32772,2024-06-15,7869.25,30
32772,2024-06-16,2127.52,88
32772,2024-06-17,8049.12,19
32772,2024-06-18,7060.24,25
32772,2024-06-19,7261.88,44
32772,2024-06-20,1765.78,15
32772,2024-06-21,3893.45,18
32772,2024-06-22,7505.17,79
32772,2024-06-23,335.11,24
32772,2024-06-24,9079.84,17
32772,2024-06-25,9468.0,89
32772,2024-06-26,6863.64,29
32772,2024-06-27,734.93,96
32772,2024-06-28,2525.85,83
32772,2024-06-29,4991.27,48
32772,2024-06-30,1427.27,49
32772,2024-07-01,6453.6,16
32772,2024-07-02,4005.79,41
32772,2024-07-03,1911.16,12
32772,2024-07-04,3435.96,4
32772,2024-07-05,1573.52,87
32772,2024-07-06,1113.46,79
46110,2024-02-02,1100.8,43
46110,2024-02-03,7769.63,32
46110,2024-02-04,2235.89,72
46110,2024-02-05,2998.28,88
46110,2024-02-06,6768.37,16
46110,2024-02-07,6015.9,36
46110,2024-02-08,4083.6,95
46110,2024-02-09,2437.54,2
46110,2024-02-10,1553.2,11
46110,2024-02-11,4990.13,17
46110,2024-02-12,7976.17,34
46110,2024-02-13,6167.94,6
46110,2024-02-14,5283.38,41
46110,2024-02-15,1421.97,29
46110,2024-02-16,1876.26,15
46110,2024-02-17,3019.67,24
46110,2024-02-18,5399.02,6
46110,2024-02-19,980.44,77
46110,2024-02-20,9599.4,38
46110,2024-02-21,2800.72,88
46110,2024-02-22,7214.06,63
46110,2024-02-23,5464.16,19
46110,2024-02-24,6578.98,90
46110,2024-02-25,4515.33,66
46110,2024-02-26,9691.82,86
46110,2024-02-27,723.33,32
46110,2024-02-28,4377.03,49
46110,2024-02-29,5077.99,81
46110,2024-03-01,516.58,4
46110,2024-03-02,6359.3,54
46110,2024-03-03,6952.38,83
46110,2024-03-04,7514.56,6
46110,2024-03-05,4274.42,59
46110,2024-03-06,5711.7,12
46110,2024-03-07,5248.11,17
46110,2024-03-08,6072.49,33
46110,2024-03-09,6204.9,88
46110,2024-03-10,7525.56,88
46110,2024-03-11,6977.17,74
46110,2024-03-12,2000.76,38
46110,2024-03-13,8444.19,18
46110,2024-03-14,1535.87,68
46110,2024-03-15,6565.58,45
46110,2024-03-16,6455.24,1
46110,2024-03-17,977.91,57
46110,2024-03-18,8969.91,13
46110,2024-03-19,6644.98,64
46110,2024-03-20,8559.26,13
46110,2024-03-21,3995.58,77
46110,2024-03-22,7002.61,1
46110,2024-03-23,9600.67,89
46110,2024-03-24,4661.39,42
46110,2024-03-25,1778.78,22
46110,2024-03-26,2205.04,71
46110,2024-03-27,8051.76,84
46110,2024-03-28,8915.79,66
46110,2024-03-29,6702.22,37
46110,2024-03-30,1805.45,5
46110,2024-03-31,7447.67,56
46110,2024-04-01,7954.49,51
46110,2024-04-02,8822.23,22
46110,2024-04-03,6514.13,67
46110,2024-04-04,4100.61,63
46110,2024-04-05,7989.27,20
46110,2024-04-06,3725.53,97
46110,2024-04-07,3314.82,66
46110,2024-04-08,3999.82,89
46110,2024-04-09,465.0,86
46110,2024-04-10,3458.3,45
46110,2024-04-11,5961.81,36
46110,2024-04-12,6464.45,21
46110,2024-04-13,5946.75,25
46110,2024-04-14,7265.82,67
46110,2024-04-15,9282.98,33
46110,2024-04-16,8767.08,82
46110,2024-04-17,6971.09,46
46110,2024-04-18,2349.77,43
46110,2024-04-19,7726.52,73
46110,2024-04-20,7101.69,92
46110,2024-04-21,4193.64,66
46110,2024-04-22,9435.65,49
46110,2024-04-23,9076.5,9
46110,2024-04-24,422.97,81
46110,2024-04-25,2037.22,52
46110,2024-04-26,9752.26,16
46110,2024-04-27,8796.35,31
46110,2024-04-28,7704.32,67
46110,2024-04-29,8156.84,54
46110,2024-04-30,1755.11,79
46110,2024-05-01,1889.23,70
46110,2024-05-02,6074.93,69
46110,2024-05-03,2648.25,51
46110,2024-05-04,9077.57,44
46110,2024-05-05,5855.96,84
46110,2024-05-06,8623.68,57
46110,2024-05-07,8887.25,87
46110,2024-05-08,7658.51,34
46110,2024-05-09,8181.55,9
46110,2024-05-10,4966.63,53
46110,2024-05-11,4738.43,69
46110,2024-05-12,3004.65,52
46110,2024-05-13,6913.31,49
46110,2024-05-14,3377.59,59
46110,2024-05-15,7196.44,68
46110,2024-05-16,6020.3,61
46110,2024-05-17,9165.61,83
46110,2024-05-18,1996.54,41
46110,2024-05-19,9192.82,2
46110,2024-05-20,4991.25,64
46110,2024-05-21,9465.72,22
46110,2024-05-22,929.19,61
46110,2024-05-23,5040.31,70
46110,2024-05-24,1387.87,54
46110,2024-05-25,790.08,99
46110,2024-05-26,5892.28,81
46110,2024-05-27,3249.99,92
46110,2024-05-28,5188.92,81
46110,2024-05-29,1769.2,85
46110,2024-05-30,3988.15,42
46110,2024-05-31,1002.82,27
46110,2024-06-01,4302.76,54
46110,2024-06-02,700.62,55
46110,2024-06-03,5389.0,91
46110,2024-06-04,5338.05,65
46110,2024-06-05,5816.81,33
46110,2024-06-06,6322.42,15
46110,2024-06-07,1342.74,68
46110,2024-06-08,3731.54,6
46110,2024-06-09,4887.82,75
46110,2024-06-10,6280.56,52
46110,2024-06-11,7692.67,17
46110,2024-06-12,1110.57,88
46110,2024-06-13,4895.59,47
46110,2024-06-14,9772.94,33
46110,2024-06-15,1467.36,89
46110,2024-06-16,8546.86,48
46110,2024-06-17,1119.96,96
46110,2024-06-18,6441.06,32
46110,2024-06-19,1487.64,31
46110,2024-06-20,8218.67,51
46110,2024-06-21,977.71,94
46110,2024-06-22,7267.5,22
46110,2024-06-23,862.48,8
46110,2024-06-24,9031.34,78
46110,2024-06-25,2608.62,22
46110,2024-06-26,1149.72,66
46110,2024-06-27,7220.94,98
46110,2024-06-28,2138.98,35
46110,2024-06-29,7251.33,21
46110,2024-06-30,3552.61,52
46110,2024-07-01,9153.22,91
46110,2024-07-02,2405.03,62
46110,2024-07-03,7976.59,51
46110,2024-07-04,9901.77,38
46110,2024-07-05,9645.35,56
46110,2024-07-06,4780.12,87
46110,2024-07-07,1132.55,93
46110,2024-07-08,8285.37,36
46110,2024-07-09,7271.99,71
46110,2024-07-10,4601.2,91
46110,2024-07-11,6176.44,41
46110,2024-07-12,7512.64,100
46110,2024-07-13,8384.95,65
46110,2024-07-14,8078.27,92
46110,2024-07-15,7223.23,64
46110,2024-07-16,628.48,76
46110,2024-07-17,8808.97,52
46110,2024-07-18,6602.99,25
46110,2024-07-19,1901.74,81
46110,2024-07-20,8628.05,41
46110,2024-07-21,3935.83,6
46110,2024-07-22,8160.31,1
46110,2024-07-23,7791.73,21
46110,2024-07-24,615.75,56
46110,2024-07-25,148.4,67
46110,2024-07-26,2457.03,52
46110,2024-07-27,8261.72,12
46110,2024-07-28,9752.56,22
46110,2024-07-29,9016.57,38
46110,2024-07-30,5712.37,67
46110,2024-07-31,8359.02,52
46110,2024-08-01,8616.82,28
46110,2024-08-02,8771.16,47
46110,2024-08-03,2623.5,93
46110,2024-08-04,9491.13,77
46110,2024-08-05,5927.41,10
46110,2024-08-06,7014.66,41
46110,2024-08-07,3259.3,75
46110,2024-08-08,6302.71,88
46110,2024-08-09,5885.54,32
46110,2024-08-10,4026.69,53
46110,2024-08-11,9345.64,35
46110,2024-08-12,350.89,79
46110,2024-08-13,2806.18,56
46110,2024-08-14,3284.11,10
46110,2024-08-15,2662.71,64
46110,2024-08-16,7663.28,50
46110,2024-08-17,6201.95,14
46110,2024-08-18,4556.86,28
46110,2024-08-19,1757.08,29
46110,2024-08-20,1956.02,90
46110,2024-08-21,5651.88,15
46110,2024-08-22,5789.88,80
46110,2024-08-23,4886.19,32
46110,2024-08-24,2937.74,37
46110,2024-08-25,231.98,29
46110,2024-08-26,3380.5,4
46110,2024-08-27,6174.93,56
46110,2024-08-28,8712.96,1
46110,2024-08-29,6348.51,66
46110,2024-08-30,9030.03,55
46110,2024-08-31,9827.53,44
46110,2024-09-01,6069.94,20
46110,2024-09-02,6159.61,13
46110,2024-09-03,4972.11,19
46110,2024-09-04,8267.51,47
46110,2024-09-05,6938.72,40
46110,2024-09-06,5522.52,57
46110,2024-09-07,8637.73,56
46110,2024-09-08,7382.64,47
46110,2024-09-09,6451.81,77
46110,2024-09-10,3951.4,69
46110,2024-09-11,4414.09,9
46110,2024-09-12,7547.1,24
46110,2024-09-13,444.08,93
46110,2024-09-14,6980.57,53
46110,2024-09-15,8546.49,46
46110,2024-09-16,5863.85,53
46110,2024-09-17,4576.85,39
46110,2024-09-18,4854.09,7
46110,2024-09-19,2447.9,99
46110,2024-09-20,5318.3,4
46110,2024-09-21,2605.82,45
46110,2024-09-22,3554.39,10
46110,2024-09-23,8588.84,50
46110,2024-09-24,8825.73,45
46110,2024-09-25,9731.67,11
46110,2024-09-26,2933.63,52
46110,2024-09-27,3717.61,14
46110,2024-09-28,8407.84,23
46110,2024-09-29,9650.46,76
46110,2024-09-30,3269.69,61
46110,2024-10-01,7081.6,95
46110,2024-10-02,3016.06,25
46110,2024-10-03,898.47,93
46110,2024-10-04,5922.62,35
46110,2024-10-05,1208.68,95
46110,2024-10-06,1233.27,56
46110,2024-10-07,2529.12,57
46110,2024-10-08,9195.77,15
46110,2024-10-09,1248.07,10
46110,2024-10-10,2584.21,36
46110,2024-10-11,5078.84,36
46110,2024-10-12,9179.29,30
46110,2024-10-13,5976.91,72
46110,2024-10-14,3849.19,31
46110,2024-10-15,6558.72,23
46110,2024-10-16,1719.83,36
46110,2024-10-17,3922.85,76
46110,2024-10-18,6334.66,69
46110,2024-10-19,9100.32,6
46110,2024-10-20,901.0,61
46110,2024-10-21,9839.82,67
46110,2024-10-22,9589.89,48
46110,2024-10-23,4460.75,21
46110,2024-10-24,7781.56,65
46110,2024-10-25,3429.0,90
46110,2024-10-26,6914.51,30
46110,2024-10-27,2529.17,30
46110,2024-10-28,8028.4,86
46110,2024-10-29,4032.89,15
46110,2024-10-30,4249.75,14
46110,2024-10-31,5112.01,41
46110,2024-11-01,9432.05,73
46110,2024-11-02,4986.02,9
46110,2024-11-03,730.8,13
46110,2024-11-04,2538.1,5
46110,2024-11-05,158.4,16
46110,2024-11-06,8025.64,49
46110,2024-11-07,6225.94,46
46110,2024-11-08,9330.97,96
46110,2024-11-09,2840.36,75
46110,2024-11-10,4758.16,81
46110,2024-11-11,7510.3,87
46110,2024-11-12,2570.99,36
46110,2024-11-13,378.91,27
46110,2024-11-14,4837.48,87
46110,2024-11-15,4872.99,12
46110,2024-11-16,7212.35,48
46110,2024-11-17,1151.11,92
46110,2024-11-18,8987.89,47
46110,2024-11-19,4011.41,3
46110,2024-11-20,124.77,81
46110,2024-11-21,7640.02,99
46110,2024-11-22,5705.65,48
46110,2024-11-23,4820.81,40
46110,2024-11-24,1889.56,52
46110,2024-11-25,707.88,65
46110,2024-11-26,5250.06,90
46110,2024-11-27,2420.64,48
46110,2024-11-28,6974.39,61
46110,2024-11-29,9760.13,97
48831,2024-10-24,9340.43,46
48831,2024-10-25,681.0,66
48831,2024-10-26,9892.16,25
48831,2024-10-27,4008.73,72
48831,2024-10-28,9493.75,26
48831,2024-10-29,7920.79,67
48831,2024-10-30,1525.1,72
48831,2024-10-31,462.53,50
48831,2024-11-01,9639.92,10
48831,2024-11-02,686.15,87
48831,2024-11-03,1763.31,100
48831,2024-11-04,8705.42,73
48831,2024-11-05,9371.35,86
48831,2024-11-06,3528.04,48
48831,2024-11-07,3403.76,29
48831,2024-11-08,3950.87,26
48831,2024-11-09,1755.96,82
48831,2024-11-10,1992.98,11
48831,2024-11-11,9259.04,90
48831,2024-11-12,2355.09,49
48831,2024-11-13,1500.81,39
48831,2024-11-14,5052.1,8
48831,2024-11-15,2621.22,57
48831,2024-11-16,6485.5,65
48831,2024-11-17,925.08,63
48831,2024-11-18,530.95,75
48831,2024-11-19,5697.96,46
48831,2024-11-20,3278.15,38
48831,2024-11-21,618.59,68
48831,2024-11-22,1597.54,88
48831,2024-11-23,1226.94,8
48831,2024-11-24,6545.46,81
48831,2024-11-25,2128.6,64
48831,2024-11-26,8938.85,90
48831,2024-11-27,9367.2,87
48831,2024-11-28,8656.35,68
48831,2024-11-29,2752.74,70
48831,2024-11-30,804.46,75
48831,2024-12-01,8144.26,20
48831,2024-12-02,2904.53,8
48831,2024-12-03,4251.53,10
48831,2024-12-04,4280.15,57
48831,2024-12-05,3342.08,67
48831,2024-12-06,1221.5,44
48831,2024-12-07,3032.71,20
48831,2024-12-08,4157.11,60
48831,2024-12-09,2568.93,92
48831,2024-12-10,7540.32,8
48831,2024-12-11,3590.06,33
48831,2024-12-12,1537.24,58
27063,2024-05-24,7485.19,54
27063,2024-05-25,5212.86,47
27063,2024-05-26,9375.42,53
27063,2024-05-27,2595.66,5
27063,2024-05-28,2564.72,52
27063,2024-05-29,6129.73,57
27063,2024-05-30,3487.7,44
27063,2024-05-31,9215.79,13
27063,2024-06-01,1619.79,39
27063,2024-06-02,635.48,2
27063,2024-06-03,9537.62,96
27063,2024-06-04,2804.0,49
27063,2024-06-05,7856.86,81
27063,2024-06-06,6627.73,11
27063,2024-06-07,1817.45,64
27063,2024-06-08,1141.28,91
27063,2024-06-09,3746.19,88
27063,2024-06-10,1688.59,85
27063,2024-06-11,1879.52,75
27063,2024-06-12,7699.84,93
27063,2024-06-13,8886.3,29
27063,2024-06-14,5357.7,21
27063,2024-06-15,9104.36,35
27063,2024-06-16,8790.33,78
27063,2024-06-17,481.83,80
27063,2024-06-18,5060.42,30
27063,2024-06-19,7648.1,89
27063,2024-06-20,8426.8,93
27063,2024-06-21,1348.27,84
27063,2024-06-22,4187.79,53
27063,2024-06-23,5188.0,18
27063,2024-06-24,8820.53,15
27063,2024-06-25,6756.48,18
27063,2024-06-26,5406.07,16
27063,2024-06-27,8701.96,18
27063,2024-06-28,4241.84,51
27063,2024-06-29,4602.77,88
27063,2024-06-30,2333.02,72
27063,2024-07-01,2444.98,35
27063,2024-07-02,102.12,47
27063,2024-07-03,5880.52,66
27063,2024-07-04,9537.91,81
27063,2024-07-05,3619.18,49
27063,2024-07-06,6019.35,16
27063,2024-07-07,1028.23,81
27063,2024-07-08,6808.48,45
27063,2024-07-09,5807.29,18
27063,2024-07-10,3770.97,55
27063,2024-07-11,7703.1,25
27063,2024-07-12,2613.13,3
27063,2024-07-13,8649.73,93
27063,2024-07-14,306.41,58
27063,2024-07-15,8153.1,30
27063,2024-07-16,2498.9,54
27063,2024-07-17,5600.52,58
27063,2024-07-18,2313.71,23
27063,2024-07-19,7971.47,33
27063,2024-07-20,5827.13,13
27063,2024-07-21,4436.51,4
27063,2024-07-22,6979.48,81
27063,2024-07-23,2595.12,55
27063,2024-07-24,396.55,21
27063,2024-07-25,7663.53,38
27063,2024-07-26,867.7,87
27063,2024-07-27,3836.9,76
27063,2024-07-28,523.53,74
27063,2024-07-29,5430.85,33
27063,2024-07-30,346.72,68
27063,2024-07-31,6160.22,13
27063,2024-08-01,4984.43,90
27063,2024-08-02,926.49,90
27063,2024-08-03,4919.6,50
27063,2024-08-04,1398.72,24
27063,2024-08-05,2975.68,39
27063,2024-08-06,173.67,4
27063,2024-08-07,1998.57,89
27063,2024-08-08,6186.55,12
27063,2024-08-09,5422.43,71
27063,2024-08-10,383.05,62
27063,2024-08-11,4280.03,70
27063,2024-08-12,2638.38,39
27063,2024-08-13,9520.74,63
27063,2024-08-14,7828.97,53
27063,2024-08-15,7397.28,52
27063,2024-08-16,9984.22,13
27063,2024-08-17,6923.93,36
27063,2024-08-18,5516.71,81
27063,2024-08-19,1323.0,22
27063,2024-08-20,6327.15,100
27063,2024-08-21,8732.01,32
27063,2024-08-22,4226.36,99
27063,2024-08-23,6230.98,80
27063,2024-08-24,9957.9,20
27063,2024-08-25,6105.55,10
27063,2024-08-26,893.45,61
27063,2024-08-27,4963.28,33
27063,2024-08-28,6716.47,5
27063,2024-08-29,7424.6,15
27063,2024-08-30,5946.28,7
27063,2024-08-31,5983.12,22
27063,2024-09-01,9852.17,74
27063,2024-09-02,4594.49,13
27063,2024-09-03,978.63,1
27063,2024-09-04,2236.84,24
27063,2024-09-05,2408.2,42
27063,2024-09-06,4543.36,42
27063,2024-09-07,9777.77,69
27063,2024-09-08,2425.91,77
27063,2024-09-09,5408.15,83
27063,2024-09-10,1365.99,9
27063,2024-09-11,4183.31,52
27063,2024-09-12,7660.26,48
27063,2024-09-13,9661.0,45
27063,2024-09-14,2774.02,67
27063,2024-09-15,7707.58,85
27063,2024-09-16,8607.61,22
27063,2024-09-17,7331.05,73
27063,2024-09-18,9032.79,82
27063,2024-09-19,4988.58,76
27063,2024-09-20,6616.04,95
27063,2024-09-21,9557.23,5
27063,2024-09-22,3016.47,50
27063,2024-09-23,6751.27,2
27063,2024-09-24,2296.33,55
27063,2024-09-25,3969.47,19
27063,2024-09-26,9212.97,61
27063,2024-09-27,5488.89,12
27063,2024-09-28,7556.15,85
27063,2024-09-29,8449.35,5
27063,2024-09-30,8672.94,16
27063,2024-10-01,9554.51,2
27063,2024-10-02,1655.38,84
27063,2024-10-03,9322.92,59
27063,2024-10-04,5065.53,43
27063,2024-10-05,2407.85,56
27063,2024-10-06,6659.24,71
27063,2024-10-07,1187.38,72
27063,2024-10-08,8891.54,4
27063,2024-10-09,5501.62,35
27063,2024-10-10,1933.99,28
27063,2024-10-11,7178.09,99
27063,2024-10-12,8662.47,24
27063,2024-10-13,499.16,81
27063,2024-10-14,1300.75,60
27063,2024-10-15,9267.06,18
27063,2024-10-16,9159.09,15
27063,2024-10-17,2749.16,5
27063,2024-10-18,1036.1,86
27063,2024-10-19,6704.1,20
27063,2024-10-20,5602.94,80
27063,2024-10-21,1908.76,52
27063,2024-10-22,3522.4,25
27063,2024-10-23,8658.19,11
27063,2024-10-24,7509.63,73
27063,2024-10-25,6504.27,59
27063,2024-10-26,6494.42,67
27063,2024-10-27,5286.45,100
27063,2024-10-28,6306.51,84
27063,2024-10-29,7703.79,30
27063,2024-10-30,3546.19,97
27063,2024-10-31,6370.01,1
27063,2024-11-01,3160.99,73
27063,2024-11-02,5460.78,100
27063,2024-11-03,1405.72,33
27063,2024-11-04,4159.86,3
27063,2024-11-05,6794.9,51
27063,2024-11-06,1555.83,7
27063,2024-11-07,9585.48,16
27063,2024-11-08,4100.35,52
27063,2024-11-09,6660.56,74
27063,2024-11-10,6379.17,71
27063,2024-11-11,3280.41,84
27063,2024-11-12,9561.21,81
27063,2024-11-13,5846.18,53
27063,2024-11-14,6030.87,76
27063,2024-11-15,2408.24,97
27063,2024-11-16,6952.94,45
27063,2024-11-17,5414.44,36
27063,2024-11-18,7203.38,39
27063,2024-11-19,1409.11,47
27063,2024-11-20,8536.42,88
16044,2024-04-29,2805.31,68
16044,2024-04-30,8199.47,63
16044,2024-05-01,689.96,15
16044,2024-05-02,4821.59,8
16044,2024-05-03,1749.65,11
16044,2024-05-04,8446.0,2
